IdentityID,CanonicalName,DOBApprox,LinkedAccusedIDs,ResolutionConfidence,ResolutionMethod
3027,Ayaan Gulati,,21531,0.93,fuzzy_name_district
3028,Onkar Sampath,,21540,0.88,fuzzy_name_district
3029,Ojas Shankar,,21547,0.88,fuzzy_name_district
3030,Ekapad Chander,,"21556,21760",0.86,fuzzy_name_district
3031,Abdul Oommen,,21557,0.89,fuzzy_name_district
3032,Jack Samra,,21567,0.94,fuzzy_name_district
3033,Gaurang Dass,,21572,0.99,fuzzy_name_district
3034,Anmol Halder,,21577,0.86,fuzzy_name_district
3035,Ronith Vohra,,21606,0.9,fuzzy_name_district
3036,Onkar Gera,,21611,0.93,fuzzy_name_district
3037,Wazir Murty,,21612,0.97,fuzzy_name_district
3038,Zayan Divan,,21615,0.93,fuzzy_name_district
3039,Advay Patil,,21621,0.97,fuzzy_name_district
3040,Udarsh Suri,,21626,0.87,fuzzy_name_district
3041,Faras Solanki,,21629,0.9,fuzzy_name_district
3042,Anmol Naidu,,21637,0.86,fuzzy_name_district
3043,Liam Kothari,,21643,0.87,fuzzy_name_district
3044,Tanveer Nagi,,21668,0.82,fuzzy_name_district
3045,Samar Chacko,,21670,0.93,fuzzy_name_district
3046,Kabir Chaudhuri,,21679,0.85,fuzzy_name_district
3047,Champak Deo,,21702,0.99,fuzzy_name_district
3048,Krish Suri,,21705,0.89,fuzzy_name_district
3049,Gaurang Mitter,,21726,0.95,fuzzy_name_district
3050,Bakhshi Ratta,,21729,0.9,fuzzy_name_district
3051,Vivaan Muni,,21744,0.84,fuzzy_name_district
3052,Simon Maharaj,,21746,0.88,fuzzy_name_district
3053,Champak Batra,,21747,0.92,fuzzy_name_district
3054,Daniel Sharaf,,21748,0.95,fuzzy_name_district
3055,Wridesh Shukla,,21755,0.85,fuzzy_name_district
3056,Joshua Yogi,,21758,0.98,fuzzy_name_district
3057,Dev Minhas,,21761,0.9,fuzzy_name_district
3058,Chatresh Agarwal,,21771,0.93,fuzzy_name_district
3059,Luke Kamdar,,21780,0.97,fuzzy_name_district
3060,Ranbir Shankar,,21790,0.92,fuzzy_name_district
3061,Samuel Tiwari,,21796,0.92,fuzzy_name_district
3062,Rohan Dugal,,21806,0.88,fuzzy_name_district
3063,Gaurav Saxena,,21835,0.96,fuzzy_name_district
3064,Xavier Goswami,,21837,0.94,fuzzy_name_district
3065,Bakhshi Sur,,21849,0.87,fuzzy_name_district
3066,Chandresh Sehgal,,"21854,24128",0.93,fuzzy_name_district
3067,Megha Karan,,"21865,22889",0.92,fuzzy_name_district
3068,Ubika Kibe,,21867,0.9,fuzzy_name_district
3069,Isaac Devi,,21868,0.91,fuzzy_name_district
3070,Simon Kapoor,,21874,0.85,fuzzy_name_district
3071,Girish Master,,21919,0.94,fuzzy_name_district
3072,Omya Talwar,,21937,0.97,fuzzy_name_district
3073,Dev Krishna,,21946,0.96,fuzzy_name_district
3074,Michael Mani,,"21980,23532",0.99,fuzzy_name_district
3075,Banjeet Dhingra,,21981,0.96,fuzzy_name_district
3076,Girik Raju,,21999,0.83,fuzzy_name_district
3077,Kamya Nanda,,22011,0.97,fuzzy_name_district
3078,Indali Bhatt,,22019,0.93,fuzzy_name_district
3079,Warda Koshy,,22032,0.88,fuzzy_name_district
3080,Chatura Tata,,22039,0.86,fuzzy_name_district
3081,Abhimanyu Radhakrishnan,,22041,0.88,fuzzy_name_district
3082,Isaiah Sarma,,22046,0.99,fuzzy_name_district
3083,Hamsini Sem,,22050,0.91,fuzzy_name_district
3084,Pooja Swamy,,22053,0.94,fuzzy_name_district
3085,Ishwar Sidhu,,22065,0.93,fuzzy_name_district
3086,Mason Char,,22068,0.9,fuzzy_name_district
3087,Quincy Ben,,22079,0.89,fuzzy_name_district
3088,Nitesh Palan,,22089,0.82,fuzzy_name_district
3089,Ekapad Saraf,,22094,0.89,fuzzy_name_district
3090,Aarna Sharma,,22097,0.87,fuzzy_name_district
3091,Oscar Gera,,22098,0.87,fuzzy_name_district
3092,Vivaan Sarna,,22099,0.96,fuzzy_name_district
3093,Ryan Nigam,,22125,0.84,fuzzy_name_district
3094,Hritik Ghosh,,22134,0.94,fuzzy_name_district
3095,Wazir Dua,,22136,0.95,fuzzy_name_district
3096,Lakshit Dutta,,22139,0.92,fuzzy_name_district
3097,Kiaan Varughese,,22145,0.98,fuzzy_name_district
3098,Ojas Natt,,22156,0.99,fuzzy_name_district
3099,Henry Barad,,22172,0.97,fuzzy_name_district
3100,Ishani Bhasin,,22179,0.94,fuzzy_name_district
3101,Theodore Padmanabhan,,22184,0.85,fuzzy_name_district
3102,Rajata Bassi,,22188,0.89,fuzzy_name_district
3103,Om Bhandari,,22191,0.96,fuzzy_name_district
3104,Osha Dhawan,,22192,0.91,fuzzy_name_district
3105,Balendra Mannan,,22193,0.85,fuzzy_name_district
3106,Kai Bhargava,,22203,0.86,fuzzy_name_district
3107,Girik Majumdar,,22222,0.89,fuzzy_name_district
3108,Atharv Dhillon,,22231,0.93,fuzzy_name_district
3109,Harsh Chauhan,,22233,0.9,fuzzy_name_district
3110,Arjun Arya,,22234,0.94,fuzzy_name_district
3111,Wriddhish Basak,,22237,0.83,fuzzy_name_district
3112,Wyatt Sachdeva,,22242,0.98,fuzzy_name_district
3113,Bahadurjit D’Alia,,22245,0.98,fuzzy_name_district
3114,Tarak Hari,,22253,0.96,fuzzy_name_district
3115,Omkaar Parikh,,22260,0.93,fuzzy_name_district
3116,Fiyaz Parmar,,22264,0.96,fuzzy_name_district
3117,Praneel Shenoy,,22270,0.82,fuzzy_name_district
3118,Simon Bhatt,,22277,0.83,fuzzy_name_district
3119,Thomas Morar,,22281,0.94,fuzzy_name_district
3120,Pooja Kara,,22299,0.83,fuzzy_name_district
3121,Vanya Butala,,22308,0.94,fuzzy_name_district
3122,Frederick Singhal,,22312,0.85,fuzzy_name_district
3123,Wazir Dube,,22316,0.97,fuzzy_name_district
3124,Gaurav Bumb,,22317,0.91,fuzzy_name_district
3125,Udarsh Koshy,,22329,0.92,fuzzy_name_district
3126,Oscar Raman,,22340,0.82,fuzzy_name_district
3127,Aditya Dua,,22352,0.92,fuzzy_name_district
3128,Krishna Biswas,,22367,0.86,fuzzy_name_district
3129,Arya Vasa,,22385,0.88,fuzzy_name_district
3130,Darpan Kamdar,,22386,0.85,fuzzy_name_district
3131,Max Bera,,22389,0.87,fuzzy_name_district
3132,Patrick Kala,,22393,0.95,fuzzy_name_district
3133,Idika Khare,,22411,0.91,fuzzy_name_district
3134,Jairaj Ramaswamy,,22420,0.91,fuzzy_name_district
3135,Chakradhar Khalsa,,22423,0.84,fuzzy_name_district
3136,Finn Naidu,,22431,0.9,fuzzy_name_district
3137,Abdul Patla,,22435,0.96,fuzzy_name_district
3138,Ayush Bhatti,,22462,0.96,fuzzy_name_district
3139,Praneel D’Alia,,22468,0.98,fuzzy_name_district
3140,Mohammed Prabhakar,,22474,0.92,fuzzy_name_district
3141,Samesh Kannan,,22484,0.9,fuzzy_name_district
3142,Ronith Khosla,,22486,0.91,fuzzy_name_district
3143,Oliver Varma,,22488,0.87,fuzzy_name_district
3144,Tanay Natt,,22492,0.88,fuzzy_name_district
3145,Luke Narayanan,,22495,0.88,fuzzy_name_district
3146,Chanchal Parmer,,22500,0.96,fuzzy_name_district
3147,Wazir Kumer,,22503,0.94,fuzzy_name_district
3148,Hritik Dhaliwal,,22508,0.97,fuzzy_name_district
3149,Krishna Gour,,22510,0.84,fuzzy_name_district
3150,Wyatt Rama,,22512,0.83,fuzzy_name_district
3151,Om Sur,,"22520,24315",0.95,fuzzy_name_district
3152,Fariq Vala,,22524,0.88,fuzzy_name_district
3153,Aayush Bose,,22533,0.97,fuzzy_name_district
3154,Arjun Rajagopalan,,22550,0.94,fuzzy_name_district
3155,Jacob Chaudhuri,,"22553,23527",0.83,fuzzy_name_district
3156,Ronith Tiwari,,22566,0.98,fuzzy_name_district
3157,Amara Buch,,"22581,23489",0.84,fuzzy_name_district
3158,Balhaar Issac,,22622,0.93,fuzzy_name_district
3159,Xavier Sagar,,22624,0.92,fuzzy_name_district
3160,Kai Chada,,22636,0.88,fuzzy_name_district
3161,Saksham Sahota,,22652,0.9,fuzzy_name_district
3162,Dhruv Dayal,,22663,0.98,fuzzy_name_district
3163,Jagrati Nadig,,22664,0.91,fuzzy_name_district
3164,Isaiah Sunder,,22668,0.93,fuzzy_name_district
3165,Mitesh Kala,,22678,0.94,fuzzy_name_district
3166,Yash Ray,,22683,0.96,fuzzy_name_district
3167,Tanay Upadhyay,,22685,0.88,fuzzy_name_district
3168,Raghav Prabhu,,22701,0.96,fuzzy_name_district
3169,Luke Dube,,22704,0.89,fuzzy_name_district
3170,Balveer Bhagat,,22727,0.85,fuzzy_name_district
3171,Ayush Narain,,22742,0.89,fuzzy_name_district
3172,Harsh Ganguly,,22748,0.84,fuzzy_name_district
3173,Ayushman Badami,,22749,0.94,fuzzy_name_district
3174,Harrison Kohli,,22757,0.9,fuzzy_name_district
3175,Rishi Kala,,22767,0.96,fuzzy_name_district
3176,Samarth Aurora,,22768,0.98,fuzzy_name_district
3177,Aahana Tripathi,,22773,0.9,fuzzy_name_district
3178,Janya Dalal,,22793,0.83,fuzzy_name_district
3179,Rayaan Rama,,22801,0.96,fuzzy_name_district
3180,Dhruv Kurian,,22813,0.96,fuzzy_name_district
3181,Kevin Soni,,22833,0.92,fuzzy_name_district
3182,Nathan Grover,,22835,0.97,fuzzy_name_district
3183,Oscar Ganesan,,"22842,23792",0.86,fuzzy_name_district
3184,Henry Cheema,,22843,0.86,fuzzy_name_district
3185,Ranveer Baral,,22846,0.84,fuzzy_name_district
3186,Janani Boase,,22847,0.83,fuzzy_name_district
3187,Amol Prabhu,,"22873,23541",0.99,fuzzy_name_district
3188,Theodore Bera,,22884,0.96,fuzzy_name_district
3189,Orinder Misra,,22901,0.86,fuzzy_name_district
3190,Tarak Memon,,22907,0.91,fuzzy_name_district
3191,Yutika Raja,,22931,0.9,fuzzy_name_district
3192,Sathvik Pandit,,22934,0.94,fuzzy_name_district
3193,Frederick Wason,,22939,0.94,fuzzy_name_district
3194,Tanveer Suresh,,22949,0.99,fuzzy_name_district
3195,Krish Sarkar,,22953,0.88,fuzzy_name_district
3196,Rehaan Sule,,22956,0.91,fuzzy_name_district
3197,Logan Kant,,22961,0.85,fuzzy_name_district
3198,Harsh Choudhury,,22964,0.94,fuzzy_name_district
3199,Ekaraj Kata,,22967,0.84,fuzzy_name_district
3200,Zinal Shanker,,22992,0.92,fuzzy_name_district
3201,Girish Merchant,,22994,0.92,fuzzy_name_district
3202,Jackson Gola,,"22996,23553",0.85,fuzzy_name_district
3203,Chakradev Ghose,,22997,0.96,fuzzy_name_district
3204,Jonathan Karnik,,23013,0.98,fuzzy_name_district
3205,Dakshesh Behl,,23025,0.87,fuzzy_name_district
3206,Gavin Das,,23028,0.86,fuzzy_name_district
3207,Nicholas Bera,,23039,0.98,fuzzy_name_district
3208,Anmol Nagar,,23041,0.88,fuzzy_name_district
3209,Anusha Venkataraman,,23042,0.98,fuzzy_name_district
3210,Gunbir Bala,,23046,0.97,fuzzy_name_district
3211,Zashil Wali,,23053,0.89,fuzzy_name_district
3212,Tejas Ray,,23055,0.91,fuzzy_name_district
3213,Kashvi Roy,,23059,0.86,fuzzy_name_district
3214,Abhimanyu Halder,,23074,0.84,fuzzy_name_district
3215,Devansh Chaudry,,23077,0.98,fuzzy_name_district
3216,Aditya Thaman,,23089,0.82,fuzzy_name_district
3217,Gabriel Dua,,23093,0.84,fuzzy_name_district
3218,Jonathan Kanda,,23108,0.83,fuzzy_name_district
3219,Farhan Tandon,,"23109,23650",0.94,fuzzy_name_district
3220,Jhalak Rana,,23122,0.94,fuzzy_name_district
3221,Hitesh Kumar,,23126,0.93,fuzzy_name_district
3222,Sara Lal,,23130,0.89,fuzzy_name_district
3223,Gautam Mangal,,23167,0.85,fuzzy_name_district
3224,Isaiah Gokhale,,23168,0.99,fuzzy_name_district
3225,Onveer Mukherjee,,23172,0.96,fuzzy_name_district
3226,Logan Gola,,23173,0.97,fuzzy_name_district
3227,Ekavir Bakshi,,23176,0.96,fuzzy_name_district
3228,Wriddhish Borra,,23181,0.89,fuzzy_name_district
3229,Vincent Venkataraman,,23184,0.99,fuzzy_name_district
3230,Orinder Mangal,,23191,0.84,fuzzy_name_district
3231,Lohit Munshi,,23195,0.95,fuzzy_name_district
3232,Zashil Ravi,,23198,0.94,fuzzy_name_district
3233,Hitesh Krishnamurthy,,23204,0.93,fuzzy_name_district
3234,Ekaja Agate,,23205,0.88,fuzzy_name_district
3235,Avi Wason,,23212,0.85,fuzzy_name_district
3236,Naveen Sha,,23220,0.87,fuzzy_name_district
3237,Fitan Aurora,,23224,0.98,fuzzy_name_district
3238,Irya Agrawal,,23230,0.98,fuzzy_name_district
3239,Triya Shukla,,23239,0.86,fuzzy_name_district
3240,Daniel Nanda,,23240,0.93,fuzzy_name_district
3241,Shaurya Kanda,,23247,0.96,fuzzy_name_district
3242,Ekapad Kaul,,23261,0.86,fuzzy_name_district
3243,Gaurav Suri,,23262,0.88,fuzzy_name_district
3244,Naveen Kaul,,23266,0.9,fuzzy_name_district
3245,Sarthak Yohannan,,23269,0.89,fuzzy_name_district
3246,Teerth Narasimhan,,23272,0.91,fuzzy_name_district
3247,Girik Bedi,,23273,0.86,fuzzy_name_district
3248,Gopal Ghose,,23275,0.92,fuzzy_name_district
3249,Yash Walla,,23280,0.99,fuzzy_name_district
3250,Imaran Kaur,,23284,0.86,fuzzy_name_district
3251,Ansh Bakshi,,23287,0.9,fuzzy_name_district
3252,Alexander Barad,,23310,0.83,fuzzy_name_district
3253,Anay Karnik,,23315,0.87,fuzzy_name_district
3254,Aarnav Raja,,23319,0.95,fuzzy_name_district
3255,Azaan Gupta,,23323,0.83,fuzzy_name_district
3256,Aryan Mandal,,23336,0.82,fuzzy_name_district
3257,Bakhshi Devan,,23338,0.85,fuzzy_name_district
3258,Manan Chopra,,23346,0.94,fuzzy_name_district
3259,Shaurya Gala,,23353,0.97,fuzzy_name_district
3260,Tanmayi Mane,,23359,0.86,fuzzy_name_district
3261,Harshil Srivastava,,23365,0.98,fuzzy_name_district
3262,Harish Viswanathan,,23366,0.86,fuzzy_name_district
3263,Balendra Borah,,23368,0.96,fuzzy_name_district
3264,Banjeet Lalla,,23374,0.89,fuzzy_name_district
3265,Ekbal Sarraf,,23382,0.9,fuzzy_name_district
3266,Karan Mahal,,23383,0.86,fuzzy_name_district
3267,Chatura Sharaf,,23406,0.86,fuzzy_name_district
3268,Baljiwan Dugar,,"23420,24212",0.89,fuzzy_name_district
3269,Garima Agrawal,,23438,0.95,fuzzy_name_district
3270,Karan Mani,,23439,0.9,fuzzy_name_district
3271,Zayan Bhardwaj,,23444,0.96,fuzzy_name_district
3272,Tristan Mandal,,23445,0.84,fuzzy_name_district
3273,Dev Mani,,23450,0.85,fuzzy_name_district
3274,Mitali Kamdar,,23455,0.9,fuzzy_name_district
3275,Chanakya Nath,,23457,0.97,fuzzy_name_district
3276,Darika Pau,,23467,0.98,fuzzy_name_district
3277,Ira Sidhu,,23469,0.99,fuzzy_name_district
3278,Krish Hora,,23473,0.9,fuzzy_name_district
3279,Manbir Kala,,23475,0.94,fuzzy_name_district
3280,Fariq Swamy,,23508,0.93,fuzzy_name_district
3281,Gaurang Shah,,23521,0.91,fuzzy_name_district
3282,Wahab Dhingra,,23556,0.92,fuzzy_name_district
3283,Aadhya Sant,,23567,0.84,fuzzy_name_district
3284,Onveer Deshmukh,,23577,0.97,fuzzy_name_district
3285,Shravya Mohan,,23585,0.98,fuzzy_name_district
3286,Abeer Sandhu,,23587,0.89,fuzzy_name_district
3287,Aarav Batra,,23590,0.95,fuzzy_name_district
3288,Advik Bains,,23604,0.99,fuzzy_name_district
3289,Charles Suresh,,23611,0.98,fuzzy_name_district
3290,Samesh Dyal,,23621,0.95,fuzzy_name_district
3291,Om Kapoor,,23626,0.82,fuzzy_name_district
3292,Mitesh Narula,,23628,0.94,fuzzy_name_district
3293,Vamakshi Nagar,,23630,0.95,fuzzy_name_district
3294,Aarnav Bajaj,,23634,0.93,fuzzy_name_district
3295,Udarsh Bhatnagar,,23661,0.85,fuzzy_name_district
3296,Mitesh Narayanan,,23664,0.82,fuzzy_name_district
3297,Samuel Jain,,23665,0.83,fuzzy_name_district
3298,Rishi Deo,,23680,0.9,fuzzy_name_district
3299,Utkarsh Sekhon,,23685,0.92,fuzzy_name_district
3300,Forum Ghosh,,23689,0.92,fuzzy_name_district
3301,Jatin Pall,,23696,0.88,fuzzy_name_district
3302,Girik Thakkar,,23700,0.97,fuzzy_name_district
3303,Aayush Sandal,,23707,0.9,fuzzy_name_district
3304,Bachittar Bhardwaj,,23710,0.89,fuzzy_name_district
3305,Hemani Trivedi,,23714,0.98,fuzzy_name_district
3306,Rudra Tara,,23727,0.96,fuzzy_name_district
3307,Charita Borde,,23740,0.85,fuzzy_name_district
3308,Yauvani Sahni,,23756,0.88,fuzzy_name_district
3309,Raghav Balan,,23758,0.82,fuzzy_name_district
3310,Simon Pathak,,23765,0.87,fuzzy_name_district
3311,Bakhshi Baria,,23768,0.98,fuzzy_name_district
3312,Frederick Joshi,,23778,0.89,fuzzy_name_district
3313,Hredhaan Rai,,23780,0.83,fuzzy_name_district
3314,Zashil Gopal,,23781,0.91,fuzzy_name_district
3315,Frederick Mangal,,23785,0.86,fuzzy_name_district
3316,Maanav Roy,,23796,0.83,fuzzy_name_district
3317,Vasana Sridhar,,23800,0.94,fuzzy_name_district
3318,Devansh Kapadia,,23820,0.94,fuzzy_name_district
3319,Amol Narang,,23821,0.9,fuzzy_name_district
3320,Gunbir Sheth,,23831,0.85,fuzzy_name_district
3321,Nakul Bera,,23832,0.85,fuzzy_name_district
3322,Frederick Hayer,,23835,0.98,fuzzy_name_district
3323,Nathaniel Sant,,23864,0.94,fuzzy_name_district
3324,Zaid Krishnan,,23867,0.94,fuzzy_name_district
3325,Zashil Dhar,,23882,0.93,fuzzy_name_district
3326,Amol Varma,,23883,0.85,fuzzy_name_district
3327,Nilima Dutta,,23891,0.92,fuzzy_name_district
3328,Wyatt Kale,,23896,0.96,fuzzy_name_district
3329,Reyansh Panchal,,23904,0.89,fuzzy_name_district
3330,Harshil Kibe,,23907,0.93,fuzzy_name_district
3331,Hredhaan Prashad,,23908,0.91,fuzzy_name_district
3332,Parth Lala,,23909,0.85,fuzzy_name_district
3333,Timothy Varughese,,23911,0.97,fuzzy_name_district
3334,Harsh Setty,,23919,0.86,fuzzy_name_district
3335,Janani Jayaraman,,23920,0.83,fuzzy_name_district
3336,Chakradhar Dugar,,23928,0.89,fuzzy_name_district
3337,Aayush Hans,,23939,0.93,fuzzy_name_district
3338,Bhanumati Wason,,23941,0.93,fuzzy_name_district
3339,Jagat Magar,,23943,0.98,fuzzy_name_district
3340,Advaith Bhagat,,23945,0.85,fuzzy_name_district
3341,Krish Puri,,23955,0.89,fuzzy_name_district
3342,Mohammed Upadhyay,,23963,0.91,fuzzy_name_district
3343,Rachita Walia,,23970,0.86,fuzzy_name_district
3344,Hredhaan Sane,,23977,0.82,fuzzy_name_district
3345,Ojas Bansal,,"23978,24080",0.92,fuzzy_name_district
3346,Avi Bhagat,,23980,0.86,fuzzy_name_district
3347,Darika Uppal,,23984,0.95,fuzzy_name_district
3348,Laban Tella,,23986,0.99,fuzzy_name_district
3349,Nilima Lanka,,23995,0.91,fuzzy_name_district
3350,Mitesh Ratta,,23999,0.98,fuzzy_name_district
3351,Urvi Grover,,24004,0.84,fuzzy_name_district
3352,Krishna Nadig,,24014,0.82,fuzzy_name_district
3353,Charles Bahri,,24023,0.98,fuzzy_name_district
3354,Gagan Behl,,24025,0.9,fuzzy_name_district
3355,Advaith Swaminathan,,24031,0.83,fuzzy_name_district
3356,Onveer Pal,,24036,0.99,fuzzy_name_district
3357,Abdul Bhatt,,24046,0.94,fuzzy_name_district
3358,Nicholas Mitter,,24047,0.86,fuzzy_name_district
3359,Vrinda Goyal,,24049,0.95,fuzzy_name_district
3360,Omya Toor,,24059,0.93,fuzzy_name_district
3361,Amol Goel,,24078,0.86,fuzzy_name_district
3362,Sathvik Sood,,24083,0.96,fuzzy_name_district
3363,Vanya Vala,,24123,0.99,fuzzy_name_district
3364,Gabriel Das,,24131,0.93,fuzzy_name_district
3365,Jack Lall,,24142,0.91,fuzzy_name_district
3366,Qasim Oza,,24143,0.84,fuzzy_name_district
3367,Ishaan Raj,,24146,0.93,fuzzy_name_district
3368,Chatresh Oommen,,24150,0.88,fuzzy_name_district
3369,Logan Chada,,24158,0.97,fuzzy_name_district
3370,Joshua Pau,,"24160,24324",0.84,fuzzy_name_district
3371,Agastya Patla,,24162,0.95,fuzzy_name_district
3372,Shaurya Mannan,,24166,0.97,fuzzy_name_district
3373,Gunbir Manne,,24169,0.97,fuzzy_name_district
3374,Mitesh Padmanabhan,,24179,0.97,fuzzy_name_district
3375,Reyansh Cheema,,24201,0.94,fuzzy_name_district
3376,Tarak Zachariah,,24205,0.92,fuzzy_name_district
3377,Vincent Raghavan,,24209,0.92,fuzzy_name_district
3378,Samarth Kota,,24214,0.86,fuzzy_name_district
3379,Raghav Dugar,,24220,0.96,fuzzy_name_district
3380,Upkaar Narula,,24223,0.84,fuzzy_name_district
3381,David Bhattacharyya,,24224,0.97,fuzzy_name_district
3382,Pranit Keer,,24228,0.99,fuzzy_name_district
3383,Azad Arora,,24235,0.96,fuzzy_name_district
3384,Ansh Ganesan,,24236,0.83,fuzzy_name_district
3385,Jeremiah Mitter,,24248,0.88,fuzzy_name_district
3386,Vedant Ratta,,24251,0.92,fuzzy_name_district
3387,Tarak Natt,,24257,0.96,fuzzy_name_district
3388,Jagdish Dyal,,24258,0.88,fuzzy_name_district
3389,Jagat Ramesh,,24259,0.92,fuzzy_name_district
3390,Chandresh Pai,,24260,0.91,fuzzy_name_district
3391,Garima Rajan,,24262,0.82,fuzzy_name_district
3392,Advaith Mandal,,24270,0.95,fuzzy_name_district
3393,Nathaniel Tailor,,24271,0.91,fuzzy_name_district
3394,Fariq Kara,,24273,0.84,fuzzy_name_district
3395,Triya Palla,,24275,0.93,fuzzy_name_district
3396,Rishi Khatri,,24278,0.91,fuzzy_name_district
3397,Anika Suri,,24287,0.88,fuzzy_name_district
3398,Advaith Raval,,24301,0.91,fuzzy_name_district
3399,Jonathan Lata,,24312,0.91,fuzzy_name_district
3400,Chanakya Pall,,24317,0.97,fuzzy_name_district
3401,Quincy Sen,,24323,0.88,fuzzy_name_district
3402,Robert Dada,,24325,0.94,fuzzy_name_district
3403,Victor Bath,,24327,0.86,fuzzy_name_district
3404,Udarsh Behl,,24328,0.91,fuzzy_name_district
3405,Qarin Soman,,24332,0.89,fuzzy_name_district
3406,Banjeet Gill,,"24333,24350",0.91,fuzzy_name_district
3407,Hitesh Kala,,24338,0.86,fuzzy_name_district
3408,Jonathan Sagar,,24341,0.84,fuzzy_name_district
3409,Vedant Verma,,24343,0.9,fuzzy_name_district
3410,Janaki Shah,,24346,0.93,fuzzy_name_district
3411,Hemani Ravel,,24358,0.82,fuzzy_name_district
3412,Jhalak Narayanan,,24360,0.82,fuzzy_name_district
3413,Hredhaan Narayan,,24362,0.86,fuzzy_name_district
3414,Simon Bali,,24364,0.96,fuzzy_name_district
3415,Alexander Panchal,,24365,0.84,fuzzy_name_district
3416,Girish Nagarajan,,24369,0.96,fuzzy_name_district
3417,Chatura Jain,,24375,0.98,fuzzy_name_district
3418,Aarna Dugar,,24376,0.89,fuzzy_name_district
3419,Isha Sharma,,24385,0.97,fuzzy_name_district
3420,Fiyaz Mand,,24386,0.88,fuzzy_name_district
3421,Zaid Kumer,,24409,0.94,fuzzy_name_district
3422,Manthan Ahuja,,24433,0.91,fuzzy_name_district
3423,Quincy Mallick,,24442,0.88,fuzzy_name_district
3424,Nicholas Brahmbhatt,,24447,0.95,fuzzy_name_district
3425,Kiaan Grewal,,24455,0.85,fuzzy_name_district
3426,Ikbal Bail,,24459,0.84,fuzzy_name_district
3427,Samaksh Vaidya,,24464,0.82,fuzzy_name_district
3428,Vamakshi Talwar,,24470,0.91,fuzzy_name_district
3429,Ayushman Karnik,,24473,0.93,fuzzy_name_district
3430,Ekalinga Ganesan,,24487,0.95,fuzzy_name_district
3431,Anjali Boase,,24491,0.99,fuzzy_name_district
3432,Hemani Varghese,,24493,0.82,fuzzy_name_district
3433,Vedant Karpe,,24507,0.97,fuzzy_name_district
3434,Ishita Dara,,24515,0.91,fuzzy_name_district
3435,Theodore Chad,,24518,0.84,fuzzy_name_district
3436,Peter Sahni,,24519,0.96,fuzzy_name_district
3437,Manya Mitra,,24526,0.83,fuzzy_name_district
3438,Kevin Badal,,24529,0.84,fuzzy_name_district
3439,Anthony Menon,,24530,0.95,fuzzy_name_district
3440,Lohit Munshi,,24552,0.96,fuzzy_name_district
3441,William Dixit,,24569,0.95,fuzzy_name_district
3442,Ekapad Tak,,24576,0.88,fuzzy_name_district
3443,Raksha Chacko,,24577,0.82,fuzzy_name_district
3444,Gaurang Chacko,,24594,0.97,fuzzy_name_district
3445,Fitan Dar,,24595,0.85,fuzzy_name_district
3446,Gaurangi Krishna,,24597,0.93,fuzzy_name_district
3447,Triya Kale,,24598,0.84,fuzzy_name_district
3448,Shivani Iyengar,,24600,0.93,fuzzy_name_district
3449,Harrison Seshadri,,24618,0.85,fuzzy_name_district
3450,Aarush Dani,,24624,0.92,fuzzy_name_district
