CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
8092,100040009202500349,202500349,2025-08-11,97,9,1,1,2,8,1,8,2025-08-10T14:40:26.763930,2025-08-11T14:40:26.763930,2025-08-11T14:40:26.763930,15.813985,74.488688,"Ekavir Bir was waylaid near Baria Marg, Belagavi by unidentified persons who threatened with a weapon and fled with cash and mobile phone."
8093,100290090202400021,202400021,2024-10-14,1047,90,1,1,1,1,7,58,2024-10-13T02:40:26.764231,2024-10-14T14:40:26.764231,2024-10-14T14:40:26.764231,16.791019,77.124226,"On the reported date, Faris Sem informed the police station that the victim was found dead with injuries near Keer Ganj, Yadgir. Investigation initiated to determine cause and identify assailants."
8094,100040011202500411,202500411,2025-07-21,114,11,1,2,5,25,5,8,2025-07-18T19:40:26.765276,2025-07-21T14:40:26.765276,2025-07-21T14:40:26.765276,15.909517,74.52816,"Anita Tara reported an incident of Trafficking that occurred near Issac Marg, Belagavi. Details recorded and investigation taken up."
8095,100220063202600014,202600014,2026-03-31,737,63,1,2,5,24,2,44,2026-03-29T17:40:26.765572,2026-03-31T14:40:26.765572,2026-03-31T14:40:26.765572,15.449867,75.555075,"Vincent Karan reported an incident of Possession that occurred near Deol Road, Gadag. Details recorded and investigation taken up."
8096,100270084202500025,202500025,2025-10-27,975,84,1,2,1,4,6,54,2025-10-24T21:40:26.766509,2025-10-27T14:40:26.766509,2025-10-27T14:40:26.766509,12.266556,75.763707,"Mason Suri reported an incident of Kidnapping that occurred near Merchant Path, Kodagu. Details recorded and investigation taken up."
8097,100040011202500412,202500412,2026-06-09,114,11,1,2,2,11,3,8,2026-06-06T14:40:26.766988,2026-06-09T14:40:26.766988,2026-06-09T14:40:26.766988,15.788533,74.544466,"Bhanumati Hegde reported that a two-wheeler parked near Pillai Marg, Belagavi was found missing. No witnesses present at the time of the incident."
8098,100040009202600199,202600199,2026-05-18,97,9,1,2,2,11,2,8,2026-05-18T04:40:26.767972,2026-05-18T14:40:26.767972,2026-05-18T14:40:26.767972,15.835579,74.455457,"Chakrika Balay reported that a two-wheeler parked near Seth Marg, Belagavi was found missing. No witnesses present at the time of the incident."
8099,100140037202500027,202500027,2025-01-28,425,37,1,2,2,10,7,27,2025-01-26T03:40:26.768719,2025-01-28T14:40:26.768719,2025-01-28T14:40:26.768719,13.285557,75.831156,"Bimala Goyal reported an incident of Burglary that occurred near Bobal Nagar, Chikkamagaluru. Details recorded and investigation taken up."
8100,400160041202500002,202500002,2025-12-18,476,41,4,1,1,1,1,32,2025-12-18T03:40:26.769108,2025-12-18T14:40:26.769108,2025-12-18T14:40:26.769108,16.264249,77.314344,"On the reported date, Keya Khanna informed the police station that the victim was found dead with injuries near Menon Nagar, Raichur. Investigation initiated to determine cause and identify assailants."
8101,100200057202600011,202600011,2026-03-26,669,57,1,2,2,13,1,40,2026-03-24T02:40:26.769391,2026-03-26T14:40:26.769391,2026-03-26T14:40:26.769391,14.523153,75.977542,"Lakshmi Ram reported an incident of Cheating that occurred near Kaur Zila, Davanagere. Details recorded and investigation taken up."
8102,100280088202400009,202400009,2024-12-21,1021,88,1,1,2,9,1,55,2024-12-20T23:40:26.769904,2024-12-21T14:40:26.769904,2024-12-21T14:40:26.769904,12.774615,77.257856,"Charles Bera reported an incident of Dacoity that occurred near Mallick Ganj, Ramanagara. Details recorded and investigation taken up."
8103,100040010202500346,202500346,2025-09-01,107,10,1,2,4,20,7,8,2025-08-31T04:40:26.770184,2025-09-01T14:40:26.770184,2025-09-01T14:40:26.770184,15.791118,74.476258,"Frado Lad reported an incident of Identity Theft that occurred near Ganesan, Belagavi. Details recorded and investigation taken up."
8104,100160043202500023,202500023,2025-01-27,505,43,1,2,4,20,1,31,2025-01-24T19:40:26.770693,2025-01-27T14:40:26.770693,2025-01-27T14:40:26.770693,16.183175,77.29489,"Pratyush Wali reported an incident of Identity Theft that occurred near Savant Circle, Raichur. Details recorded and investigation taken up."
8105,100140038202500027,202500027,2025-10-23,437,38,1,2,1,5,4,27,2025-10-21T12:40:26.771070,2025-10-23T14:40:26.771070,2025-10-23T14:40:26.771070,13.273738,75.716264,"Nirja Nagar reported an incident of Assault that occurred near Pandya Street, Chikkamagaluru. Details recorded and investigation taken up."
8106,100040009202500350,202500350,2026-04-29,97,9,1,2,2,11,6,8,2026-04-29T09:40:26.771623,2026-04-29T14:40:26.771623,2026-04-29T14:40:26.771623,15.866016,74.443906,"Bhavini Barad reported that a two-wheeler parked near Raja Ganj, Belagavi was found missing. No witnesses present at the time of the incident."
8107,100040011202500413,202500413,2025-04-07,115,11,1,2,3,17,6,7,2025-04-07T04:40:26.772379,2025-04-07T14:40:26.772379,2025-04-07T14:40:26.772379,15.847603,74.567013,"Unni Narayanan reported an incident of Sexual Harassment that occurred near Nagar Street, Belagavi. Details recorded and investigation taken up."
8108,100010001202500103,202500103,2025-11-08,9,1,1,2,1,5,6,2,2025-11-06T21:40:26.773358,2025-11-08T14:40:26.773358,2025-11-08T14:40:26.773358,13.004471,77.584821,"Mohini Murty reported an incident of Assault that occurred near Walia Ganj, Bengaluru Urban. Details recorded and investigation taken up."
8109,300220064202600002,202600002,2026-05-12,744,64,2,2,4,23,1,43,2026-05-09T17:40:26.773909,2026-05-12T14:40:26.773909,2026-05-12T14:40:26.773909,15.427819,75.639185,"Upkaar Bhagat reported an incident of OTP Fraud that occurred near Dara Road, Gadag. Details recorded and investigation taken up."
8110,300180049202400001,202400001,2024-12-02,559,49,2,2,4,22,1,35,2024-12-01T11:40:26.774501,2024-12-02T14:40:26.774501,2024-12-02T14:40:26.774501,13.123419,78.061089,"Rayaan Gera reported an incident of Social Media Impersonation that occurred near Palan Zila, Kolar. Details recorded and investigation taken up."
8111,100040009202600200,202600200,2026-01-16,94,9,1,2,5,26,7,7,2026-01-16T03:40:26.775464,2026-01-16T14:40:26.775464,2026-01-16T14:40:26.775464,15.813309,74.489606,"Nidhi Wali reported an incident of Cultivation that occurred near Taneja Nagar, Belagavi. Details recorded and investigation taken up."
8112,100230068202600011,202600011,2026-01-06,793,68,1,2,3,15,3,45,2026-01-05T18:40:26.776115,2026-01-06T14:40:26.776115,2026-01-06T14:40:26.776115,15.331812,76.182912,"Qadim Natarajan reported an incident of Molestation that occurred near Koshy Nagar, Koppal. Details recorded and investigation taken up."
8113,100040010202400178,202400178,2024-07-12,107,10,1,2,4,22,5,7,2024-07-10T08:40:26.776460,2024-07-12T14:40:26.776460,2024-07-12T14:40:26.776460,15.792093,74.458218,"Jonathan Baral reported an incident of Social Media Impersonation that occurred near Shenoy Path, Belagavi. Details recorded and investigation taken up."
8114,800100027202500003,202500003,2025-08-02,300,27,3,2,4,22,5,20,2025-07-31T14:40:26.777072,2025-08-02T14:40:26.777072,2025-08-02T14:40:26.777072,17.29827,76.825849,"Avi Devi reported an incident of Social Media Impersonation that occurred near Kant Chowk, Kalaburagi. Details recorded and investigation taken up."
8115,100040010202500347,202500347,2025-09-17,103,10,1,1,2,9,5,7,2025-09-16T20:40:26.778197,2025-09-17T14:40:26.778197,2025-09-17T14:40:26.778197,15.853868,74.430507,"Amara Sinha reported an incident of Dacoity that occurred near Chokshi Circle, Belagavi. Details recorded and investigation taken up."
8116,300040011202500014,202500014,2026-03-02,119,11,2,2,2,11,2,8,2026-03-01T08:40:26.778670,2026-03-02T14:40:26.778670,2026-03-02T14:40:26.778670,15.902456,74.458954,"Lajita Trivedi reported that a two-wheeler parked near Setty Ganj, Belagavi was found missing. No witnesses present at the time of the incident."
8117,100290090202500044,202500044,2025-07-22,1043,90,1,2,4,22,3,58,2025-07-20T05:40:26.779777,2025-07-22T14:40:26.779777,2025-07-22T14:40:26.779777,16.704185,77.098713,"Adweta Kalita reported an incident of Social Media Impersonation that occurred near Tailor, Yadgir. Details recorded and investigation taken up."
8118,100070018202500047,202500047,2025-07-08,201,18,1,2,6,29,3,13,2025-07-06T06:40:26.780804,2025-07-08T14:40:26.780804,2025-07-08T14:40:26.780804,13.379693,77.120063,"Adweta Chopra reported an incident of Public Nuisance that occurred near Chokshi Road, Tumakuru. Details recorded and investigation taken up."
8119,100030005202500051,202500051,2025-07-27,60,5,1,2,6,29,3,5,2025-07-26T08:40:26.782696,2025-07-27T14:40:26.782696,2025-07-27T14:40:26.782696,12.268027,76.681782,"Logan Setty reported an incident of Public Nuisance that occurred near Balasubramanian Ganj, Mysuru. Details recorded and investigation taken up."
8120,100110030202400019,202400019,2024-09-15,336,30,1,2,3,15,3,22,2024-09-14T20:40:26.783281,2024-09-15T14:40:26.783281,2024-09-15T14:40:26.783281,15.476894,74.969489,"Anvi Dyal reported an incident of Molestation that occurred near Ramakrishnan Zila, Dharwad. Details recorded and investigation taken up."
8121,100040009202600201,202600201,2026-01-31,100,9,1,2,2,11,1,8,2026-01-30T15:40:26.785432,2026-01-31T14:40:26.785432,2026-01-31T14:40:26.785432,15.816916,74.478151,"Ikshita Bath reported that a two-wheeler parked near Chowdhury Chowk, Belagavi was found missing. No witnesses present at the time of the incident."
8122,300040010202500029,202500029,2025-05-25,110,10,2,1,1,1,3,7,2025-05-24T16:40:26.787439,2025-05-25T14:40:26.787439,2025-05-25T14:40:26.787439,15.848064,74.507353,"On the reported date, Ekapad Divan informed the police station that the victim was found dead with injuries near Mani Circle, Belagavi. Investigation initiated to determine cause and identify assailants."
8123,100210062202500023,202500023,2025-04-01,722,62,1,2,3,18,1,41,2025-04-01T02:40:26.789417,2025-04-01T14:40:26.789417,2025-04-01T14:40:26.789417,14.817299,75.43738,"Waida Talwar reported an incident of Cruelty by Husband/Relatives that occurred near Patel Path, Haveri. Details recorded and investigation taken up."
8124,100040010202400179,202400179,2024-09-29,103,10,1,2,3,18,3,8,2024-09-27T02:40:26.790711,2024-09-29T14:40:26.790711,2024-09-29T14:40:26.790711,15.892005,74.523946,"Dalaja Patil reported an incident of Cruelty by Husband/Relatives that occurred near Ahluwalia Nagar, Belagavi. Details recorded and investigation taken up."
8125,100040010202500348,202500348,2026-02-20,105,10,1,2,2,11,4,7,2026-02-18T20:40:26.791896,2026-02-20T14:40:26.791896,2026-02-20T14:40:26.791896,15.861333,74.547911,"Rehaan Divan reported that a two-wheeler parked near Shankar Circle, Belagavi was found missing. No witnesses present at the time of the incident."
8126,100240072202600010,202600010,2026-03-11,837,72,1,1,2,8,4,48,2026-03-09T05:40:26.793447,2026-03-11T14:40:26.793447,2026-03-11T14:40:26.793447,16.141402,75.708745,"Bhavna Zacharia was waylaid near Kibe Road, Bagalkote by unidentified persons who threatened with a weapon and fled with cash and mobile phone."
8127,100260081202600012,202600012,2026-05-02,950,81,1,2,5,25,1,51,2026-04-30T17:40:26.794571,2026-05-02T14:40:26.794571,2026-05-02T14:40:26.794571,11.9401,76.894373,"Dalaja Nagy reported an incident of Trafficking that occurred near Konda Zila, Chamarajanagara. Details recorded and investigation taken up."
8128,300040010202500030,202500030,2025-02-11,109,10,2,2,5,25,4,7,2025-02-10T15:40:26.795152,2025-02-11T14:40:26.795152,2025-02-11T14:40:26.795152,15.842901,74.476268,"Liam Ratta reported an incident of Trafficking that occurred near Wagle Nagar, Belagavi. Details recorded and investigation taken up."
8129,100030008202500059,202500059,2025-01-16,84,8,1,2,3,16,3,6,2025-01-16T13:40:26.796368,2025-01-16T14:40:26.796368,2025-01-16T14:40:26.796368,12.336408,76.677506,"Luke Subramaniam reported repeated physical and mental harassment by family members at the residence in Kumar, Mysuru."
8130,100100027202500044,202500044,2025-08-09,303,27,1,1,1,1,5,20,2025-08-09T08:40:26.797867,2025-08-09T14:40:26.797867,2025-08-09T14:40:26.797867,17.389779,76.867429,"On the reported date, Mugdha Keer informed the police station that the victim was found dead with injuries near Koshy Path, Kalaburagi. Investigation initiated to determine cause and identify assailants."
8131,100010001202500104,202500104,2025-05-08,6,1,1,2,1,6,4,1,2025-05-06T08:40:26.799012,2025-05-08T14:40:26.799012,2025-05-08T14:40:26.799012,12.922442,77.544581,"Zilmil Subramanian reported an incident of Culpable Homicide that occurred near Vohra Street, Bengaluru Urban. Details recorded and investigation taken up."
8132,100030007202600032,202600032,2026-06-06,76,7,1,2,6,29,3,6,2026-06-05T02:40:26.800166,2026-06-06T14:40:26.800166,2026-06-06T14:40:26.800166,12.363929,76.675713,"Ayush Ratta reported an incident of Public Nuisance that occurred near Kar Ganj, Mysuru. Details recorded and investigation taken up."
8133,100040010202400180,202400180,2024-09-23,109,10,1,2,1,5,3,8,2024-09-21T00:40:26.801771,2024-09-23T14:40:26.801771,2024-09-23T14:40:26.801771,15.825787,74.504104,"Qushi Chadha reported an incident of Assault that occurred near Divan Nagar, Belagavi. Details recorded and investigation taken up."
8134,100040011202400161,202400161,2024-11-30,116,11,1,2,2,10,1,7,2024-11-30T11:40:26.803480,2024-11-30T14:40:26.803480,2024-11-30T14:40:26.803480,15.889365,74.515672,"Imaran Lal reported an incident of Burglary that occurred near Mody Zila, Belagavi. Details recorded and investigation taken up."
8135,100110030202600015,202600015,2026-05-01,338,30,1,2,4,23,2,21,2026-04-29T06:40:26.805074,2026-05-01T14:40:26.805074,2026-05-01T14:40:26.805074,15.448939,74.972878,"Jyoti Contractor reported an incident of OTP Fraud that occurred near Palla Chowk, Dharwad. Details recorded and investigation taken up."
8136,100120031202600020,202600020,2026-06-12,349,31,1,2,5,24,1,23,2026-06-09T23:40:26.805619,2026-06-12T14:40:26.805619,2026-06-12T14:40:26.805619,12.978919,76.025486,"Daksha Ravel reported an incident of Possession that occurred near Chawla Circle, Hassan. Details recorded and investigation taken up."
8137,100040009202400143,202400143,2026-07-09,100,9,1,2,2,11,3,8,2026-07-09T08:40:26.806753,2026-07-09T14:40:26.806753,2026-07-09T14:40:26.806753,15.853438,74.504565,"Peter Krishna reported that a two-wheeler parked near Suresh Circle, Belagavi was found missing. No witnesses present at the time of the incident."
8138,100040011202500414,202500414,2026-04-11,117,11,1,2,2,11,4,7,2026-04-11T10:40:26.808345,2026-04-11T14:40:26.808345,2026-04-11T14:40:26.808345,15.878449,74.458192,"Dominic Patel reported that a two-wheeler parked near Soni Path, Belagavi was found missing. No witnesses present at the time of the incident."
8139,100190054202600010,202600010,2026-06-23,625,54,1,2,4,19,5,37,2026-06-22T03:40:26.809062,2026-06-23T14:40:26.809062,2026-06-23T14:40:26.809062,14.181984,76.390396,Shaurya Grewal reported an unauthorized transaction from their bank account after receiving a call from a person claiming to be a bank official.
8140,100070019202500036,202500036,2025-09-25,208,19,1,2,3,16,1,14,2025-09-23T21:40:26.811107,2025-09-25T14:40:26.811107,2025-09-25T14:40:26.811107,13.321546,77.047426,"Widisha Dhar reported repeated physical and mental harassment by family members at the residence in Dhar Street, Tumakuru."
8141,100230066202500020,202500020,2025-05-06,766,66,1,1,2,8,7,45,2025-05-06T08:40:26.812574,2025-05-06T14:40:26.812574,2025-05-06T14:40:26.812574,15.307993,76.190578,"Umang Sethi was waylaid near Rai Road, Koppal by unidentified persons who threatened with a weapon and fled with cash and mobile phone."
8142,100040011202400162,202400162,2024-09-26,119,11,1,2,3,14,5,8,2024-09-26T10:40:26.812851,2024-09-26T14:40:26.812851,2024-09-26T14:40:26.812851,15.898684,74.465771,Aishani Bhatt alleged continuous harassment for additional dowry by spouse and in-laws since marriage.
8143,100040009202600202,202600202,2026-06-09,95,9,1,2,3,14,2,8,2026-06-07T00:40:26.813274,2026-06-09T14:40:26.813274,2026-06-09T14:40:26.813274,15.823447,74.56872,Adweta Datta alleged continuous harassment for additional dowry by spouse and in-laws since marriage.
8144,100030006202500054,202500054,2025-05-14,66,6,1,2,6,27,5,5,2025-05-13T10:40:26.814281,2025-05-14T14:40:26.814281,2025-05-14T14:40:26.814281,12.248875,76.689379,"Kashvi Dutt reported an incident of Rioting that occurred near Gulati Path, Mysuru. Details recorded and investigation taken up."
